Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Length (product.metafields.custom.length),Thickness (product.metafields.custom.thickness),Weight (product.metafields.custom.weight),Width (product.metafields.custom.width),Wood Species (product.metafields.custom.wood_species),Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Color (product.metafields.shopify.color-pattern),Decoration material (product.metafields.shopify.decoration-material),Theme (product.metafields.shopify.theme),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
k47128gnc,PAROTA - 86x41x2 Inches - K47128GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 86 Inches, Width: 41 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 110.25 lbs</li>
<li>
<strong>Seating Capacity:</strong> 6-8 Person</li>
</ul>",Kovara,Furniture > Tables > Kitchen & Dining Room Tables,Slab,"PAROTA, Seating Capacity: 6-8 Person, Thickness: 2 Inches, Type: Slab, Width: 39-44 Inches",true,Title,Default Title,,,,,,,,K47128GNC,50008.014481656,shopify,1,deny,manual,2401.00,3430.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_6d51358f-32a1-4a2a-8307-516049e5ac69.jpg?v=1764142722,1,"Image of PAROTA - 86x41x2 Inches - K47128GNC - a live edge PAROTA slab, 86 Inches long, 41 Inches wide, and 2 Inches thick.",false,PAROTA - 86x41x2 Inches - K47128GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 86 Inches long, 41 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",4355,,,,,,,,,,,86 Inches,2 Inches,110.25 lbs,41 Inches,PAROTA,,,,,,lb,,333.20,active
k47127gnc,PAROTA - 87x40x2 Inches - K47127GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 87 Inches, Width: 40 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 108.0 lbs</li>
<li>
<strong>Seating Capacity:</strong> 6-8 Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"PAROTA, Seating Capacity: 6-8 Person, Thickness: 2 Inches, Type: Slab, Width: 39-44 Inches",true,Title,Default Title,,,,,,,,K47127GNC,48986.978056786,shopify,1,deny,manual,2352.00,3360.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_188db6b6-a048-4b91-869e-1602aece12b3.jpg?v=1764142722,1,"Image of PAROTA - 87x40x2 Inches - K47127GNC - a live edge PAROTA slab, 87 Inches long, 40 Inches wide, and 2 Inches thick.",false,PAROTA - 87x40x2 Inches - K47127GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 87 Inches long, 40 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,87 Inches,2 Inches,108.0 lbs,40 Inches,PAROTA,,,,,,lb,,326.40,active
k47107gnc,PAROTA - 89x47x2 Inches - K47107GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 89 Inches, Width: 47 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 130.5 lbs</li>
<li>
<strong>Seating Capacity:</strong> 6-8 Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"PAROTA, Seating Capacity: 6-8 Person, Thickness: 2 Inches, Type: Slab, Width: 45+ Inches",true,Title,Default Title,,,,,,,,K47107GNC,59192.987818734,shopify,1,deny,manual,2842.00,4060.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_f4363d53-b424-4ea2-a0d8-9e78013a3fc1.jpg?v=1764142721,1,"Image of PAROTA - 89x47x2 Inches - K47107GNC - a live edge PAROTA slab, 89 Inches long, 47 Inches wide, and 2 Inches thick.",false,PAROTA - 89x47x2 Inches - K47107GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 89 Inches long, 47 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,89 Inches,2 Inches,130.5 lbs,47 Inches,PAROTA,,,,,,lb,,394.40,active
k47106gnc,PAROTA - 88x48x2 Inches - K47106GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 88 Inches, Width: 48 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 132.75 lbs</li>
<li>
<strong>Seating Capacity:</strong> 6-8 Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"PAROTA, Seating Capacity: 6-8 Person, Thickness: 2 Inches, Type: Slab, Width: 45+ Inches",true,Title,Default Title,,,,,,,,K47106GNC,60213.978884367,shopify,1,deny,manual,2891.00,4130.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_3a12ebb7-b1ac-418b-accb-a23ce5cc7ac0.jpg?v=1764142721,1,"Image of PAROTA - 88x48x2 Inches - K47106GNC - a live edge PAROTA slab, 88 Inches long, 48 Inches wide, and 2 Inches thick.",false,PAROTA - 88x48x2 Inches - K47106GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 88 Inches long, 48 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,88 Inches,2 Inches,132.75 lbs,48 Inches,PAROTA,,,,,,lb,,401.20,active
k47098gnc,PAROTA - 83x29x2 Inches - K47098GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 83 Inches, Width: 29 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 74.25 lbs</li>
<li>
<strong>Seating Capacity:</strong> 6-8 Person</li>
</ul>",Kovara,Furniture > Tables > Kitchen & Dining Room Tables,Slab,"PAROTA, Seating Capacity: 6-8 Person, Thickness: 2 Inches, Type: Slab",true,Title,Default Title,,,,,,,,K47098GNC,33679.006676315,shopify,1,deny,manual,1617.00,2310.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_032a0b19-9720-457f-b298-76042fd3ffb1.jpg?v=1764142720,1,"Image of PAROTA - 83x29x2 Inches - K47098GNC - a live edge PAROTA slab, 83 Inches long, 29 Inches wide, and 2 Inches thick.",false,PAROTA - 83x29x2 Inches - K47098GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 83 Inches long, 29 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",4355,,,,,,,,,,,83 Inches,2 Inches,74.25 lbs,29 Inches,PAROTA,,,,,,lb,,224.40,active
k47097gnc,PAROTA - 82x31x2 Inches - K47097GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 82 Inches, Width: 31 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 78.75 lbs</li>
<li>
<strong>Seating Capacity:</strong> 6-8 Person</li>
</ul>",Kovara,Furniture > Tables > Kitchen & Dining Room Tables,Slab,"PAROTA, Seating Capacity: 6-8 Person, Thickness: 2 Inches, Type: Slab, Width: 30-38 Inches",true,Title,Default Title,,,,,,,,K47097GNC,35719.990904367,shopify,1,deny,manual,1715.00,2450.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_8486804b-2a14-44aa-828d-fca5b43e1d68.jpg?v=1764142720,1,"Image of PAROTA - 82x31x2 Inches - K47097GNC - a live edge PAROTA slab, 82 Inches long, 31 Inches wide, and 2 Inches thick.",false,PAROTA - 82x31x2 Inches - K47097GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 82 Inches long, 31 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",4355,,,,,,,,,,,82 Inches,2 Inches,78.75 lbs,31 Inches,PAROTA,,,,,,lb,,238.00,active
k46816cen,MONKEY POD - 134x50x2 Inches - K46816CEN,"<p>Experience the natural beauty of this authentic Monkey Pod live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Monkey Pod</li>
<li>
<strong>Dimensions:</strong> Length: 134 Inches, Width: 50 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 209.25 lbs</li>
<li>
<strong>Seating Capacity:</strong> 12+ Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"MONKEY POD, Seating Capacity: 12+ Person, Thickness: 2 Inches, Type: Slab, Width: 45+ Inches",true,Title,Default Title,,,,,,,,K46816CEN,94914.021985552,shopify,1,deny,manual,4557.00,6510.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_74f09641-4bff-4b51-a1e8-510bca911c93.jpg?v=1764142719,1,"Image of MONKEY POD - 134x50x2 Inches - K46816CEN - a live edge MONKEY POD slab, 134 Inches long, 50 Inches wide, and 2 Inches thick.",false,MONKEY POD - 134x50x2 Inches - K46816CEN,"Authentic live edge slab crafted from MONKEY POD, measuring approximately 134 Inches long, 50 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,134 Inches,2 Inches,209.25 lbs,50 Inches,MONKEY POD,,,,,,lb,,632.40,active
k46628gnc,PAROTA - 161x39x2 Inches - K46628GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 161 Inches, Width: 39 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 195.75 lbs</li>
<li>
<strong>Seating Capacity:</strong> 12+ Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"PAROTA, Seating Capacity: 12+ Person, Thickness: 2 Inches, Type: Slab, Width: 39-44 Inches",true,Title,Default Title,,,,,,,,K46628GNC,88789.980679708,shopify,1,deny,manual,4263.00,6090.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_c0ac73c2-38f4-4894-97b9-e09ea29d33a7.jpg?v=1764142718,1,"Image of PAROTA - 161x39x2 Inches - K46628GNC - a live edge PAROTA slab, 161 Inches long, 39 Inches wide, and 2 Inches thick.",false,PAROTA - 161x39x2 Inches - K46628GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 161 Inches long, 39 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,161 Inches,2 Inches,195.75 lbs,39 Inches,PAROTA,,,,,,lb,,591.60,active
k46612gnc,PAROTA - 164x42x2 Inches - K46612GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 164 Inches, Width: 42 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 216.0 lbs</li>
<li>
<strong>Seating Capacity:</strong> 12+ Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"PAROTA, Seating Capacity: 12+ Person, Thickness: 2 Inches, Type: Slab, Width: 39-44 Inches",true,Title,Default Title,,,,,,,,K46612GNC,97974.999376023,shopify,1,deny,manual,4704.00,6720.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_c525d928-8b14-486d-9fdb-c245365dda74.jpg?v=1764142717,1,"Image of PAROTA - 164x42x2 Inches - K46612GNC - a live edge PAROTA slab, 164 Inches long, 42 Inches wide, and 2 Inches thick.",false,PAROTA - 164x42x2 Inches - K46612GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 164 Inches long, 42 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,164 Inches,2 Inches,216.0 lbs,42 Inches,PAROTA,,,,,,lb,,652.80,active
k46524cen,MONKEY POD - 117x42x2 Inches - K46524CEN,"<p>Experience the natural beauty of this authentic Monkey Pod live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Monkey Pod</li>
<li>
<strong>Dimensions:</strong> Length: 117 Inches, Width: 42 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 153.0 lbs</li>
<li>
<strong>Seating Capacity:</strong> 10-12 Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"MONKEY POD, Seating Capacity: 10-12 Person, Thickness: 2 Inches, Type: Slab, Width: 39-44 Inches",true,Title,Default Title,,,,,,,,K46524CEN,69398.997580682,shopify,1,deny,manual,3332.00,4760.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_bdafda66-c623-4499-bc71-77c8fcc06e81.jpg?v=1764142717,1,"Image of MONKEY POD - 117x42x2 Inches - K46524CEN - a live edge MONKEY POD slab, 117 Inches long, 42 Inches wide, and 2 Inches thick.",false,MONKEY POD - 117x42x2 Inches - K46524CEN,"Authentic live edge slab crafted from MONKEY POD, measuring approximately 117 Inches long, 42 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,117 Inches,2 Inches,153.0 lbs,42 Inches,MONKEY POD,,,,,,lb,,462.40,active
k46457gnc,PAROTA - 161x36x2 Inches - K46457GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 161 Inches, Width: 36 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 182.25 lbs</li>
<li>
<strong>Seating Capacity:</strong> 12+ Person</li>
</ul>",Kovara,Furniture > Tables > Kitchen & Dining Room Tables,Slab,"PAROTA, Seating Capacity: 12+ Person, Thickness: 2 Inches, Type: Slab, Width: 30-38 Inches",true,Title,Default Title,,,,,,,,K46457GNC,82666.982636315,shopify,1,deny,manual,3969.00,5670.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_b3fac241-bc13-4763-8091-1b1368e352fd.jpg?v=1764142717,1,"Image of PAROTA - 161x36x2 Inches - K46457GNC - a live edge PAROTA slab, 161 Inches long, 36 Inches wide, and 2 Inches thick.",false,PAROTA - 161x36x2 Inches - K46457GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 161 Inches long, 36 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",4355,,,,,,,,,,,161 Inches,2 Inches,182.25 lbs,36 Inches,PAROTA,,,,,,lb,,550.80,active
k46304gnc,PAROTA - 98x29x2 Inches - K46304GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 98 Inches, Width: 29 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 87.75 lbs</li>
<li>
<strong>Seating Capacity:</strong> 6-8 Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"PAROTA, Seating Capacity: 6-8 Person, Thickness: 2 Inches, Type: Slab",true,Title,Default Title,,,,,,,,K46304GNC,39802.004719708,shopify,1,deny,manual,1911.00,2730.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_b7a1ba59-60f6-45aa-b144-a0c5cea19cfc.jpg?v=1764142715,1,"Image of PAROTA - 98x29x2 Inches - K46304GNC - a live edge PAROTA slab, 98 Inches long, 29 Inches wide, and 2 Inches thick.",false,PAROTA - 98x29x2 Inches - K46304GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 98 Inches long, 29 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,98 Inches,2 Inches,87.75 lbs,29 Inches,PAROTA,,,,,,lb,,265.20,active
k46155gnc,PAROTA - 169x44x2 Inches - K46155GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 169 Inches, Width: 44 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 231.75 lbs</li>
<li>
<strong>Seating Capacity:</strong> 12+ Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"PAROTA, Seating Capacity: 12+ Person, Thickness: 2 Inches, Type: Slab, Width: 39-44 Inches",true,Title,Default Title,,,,,,,,K46155GNC,105118.988485049,shopify,1,deny,manual,5047.00,7210.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_bd507888-458f-4358-a75e-88a3f85ade23.jpg?v=1764142716,1,"Image of PAROTA - 169x44x2 Inches - K46155GNC - a live edge PAROTA slab, 169 Inches long, 44 Inches wide, and 2 Inches thick.",false,PAROTA - 169x44x2 Inches - K46155GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 169 Inches long, 44 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,169 Inches,2 Inches,231.75 lbs,44 Inches,PAROTA,,,,,,lb,,700.40,active
k46152gnc,PAROTA - 166x42x2 Inches - K46152GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 166 Inches, Width: 42 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 218.25 lbs</li>
<li>
<strong>Seating Capacity:</strong> 12+ Person</li>
</ul>",Kovara,Furniture > Tables > Kitchen & Dining Room Tables,Slab,"PAROTA, Seating Capacity: 12+ Person, Thickness: 2 Inches, Type: Slab, Width: 39-44 Inches",true,Title,Default Title,,,,,,,,K46152GNC,98995.990441656,shopify,1,deny,manual,4753.00,6790.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_13432d3e-6887-4450-a92b-4b37414e51e5.jpg?v=1764142716,1,"Image of PAROTA - 166x42x2 Inches - K46152GNC - a live edge PAROTA slab, 166 Inches long, 42 Inches wide, and 2 Inches thick.",false,PAROTA - 166x42x2 Inches - K46152GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 166 Inches long, 42 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",4355,,,,,,,,,,,166 Inches,2 Inches,218.25 lbs,42 Inches,PAROTA,,,,,,lb,,659.60,active
k45970gnc,PAROTA - 120x31x2 Inches - K45970GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 120 Inches, Width: 31 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 117.0 lbs</li>
<li>
<strong>Seating Capacity:</strong> 10-12 Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"PAROTA, Seating Capacity: 10-12 Person, Thickness: 2 Inches, Type: Slab, Width: 30-38 Inches",true,Title,Default Title,,,,,,,,K45970GNC,53069.989775341,shopify,1,deny,manual,2548.00,3640.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_edf620cb-8962-4a70-aa0f-3939ce115222.jpg?v=1764142714,1,"Image of PAROTA - 120x31x2 Inches - K45970GNC - a live edge PAROTA slab, 120 Inches long, 31 Inches wide, and 2 Inches thick.",false,PAROTA - 120x31x2 Inches - K45970GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 120 Inches long, 31 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,120 Inches,2 Inches,117.0 lbs,31 Inches,PAROTA,,,,,,lb,,353.60,active
k45157cen,MONKEY POD - 97x36x2 Inches - K45157CEN,"<p>Experience the natural beauty of this authentic Monkey Pod live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Monkey Pod</li>
<li>
<strong>Dimensions:</strong> Length: 97 Inches, Width: 36 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 110.25 lbs</li>
<li>
<strong>Seating Capacity:</strong> 6-8 Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"MONKEY POD, Seating Capacity: 6-8 Person, Thickness: 2 Inches, Type: Slab, Width: 30-38 Inches",true,Title,Default Title,,,,,,,,K45157CEN,50008.014481656,shopify,1,deny,manual,2401.00,3430.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_6a52c2e8-3b4a-444b-ab0c-d8317cbac932.jpg?v=1764142714,1,"Image of MONKEY POD - 97x36x2 Inches - K45157CEN - a live edge MONKEY POD slab, 97 Inches long, 36 Inches wide, and 2 Inches thick.",false,MONKEY POD - 97x36x2 Inches - K45157CEN,"Authentic live edge slab crafted from MONKEY POD, measuring approximately 97 Inches long, 36 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,97 Inches,2 Inches,110.25 lbs,36 Inches,MONKEY POD,,,,,,lb,,333.20,active
k45156cen,MONKEY POD - 98x33x2 Inches - K45156CEN,"<p>Experience the natural beauty of this authentic Monkey Pod live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Monkey Pod</li>
<li>
<strong>Dimensions:</strong> Length: 98 Inches, Width: 33 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 101.25 lbs</li>
<li>
<strong>Seating Capacity:</strong> 6-8 Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"MONKEY POD, Seating Capacity: 6-8 Person, Thickness: 2 Inches, Type: Slab, Width: 30-38 Inches",true,Title,Default Title,,,,,,,,K45156CEN,45926.000666315,shopify,1,deny,manual,2205.00,3150.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_7f3fd067-de53-456c-b4e4-607b434f8e00.jpg?v=1764142714,1,"Image of MONKEY POD - 98x33x2 Inches - K45156CEN - a live edge MONKEY POD slab, 98 Inches long, 33 Inches wide, and 2 Inches thick.",false,MONKEY POD - 98x33x2 Inches - K45156CEN,"Authentic live edge slab crafted from MONKEY POD, measuring approximately 98 Inches long, 33 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,98 Inches,2 Inches,101.25 lbs,33 Inches,MONKEY POD,,,,,,lb,,306.00,active
k43982gnc,PAROTA - 88x32x2 Inches - K43982GNC,"<p>Experience the natural beauty of this authentic Parota live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Parota</li>
<li>
<strong>Dimensions:</strong> Length: 88 Inches, Width: 32 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 87.75 lbs</li>
<li>
<strong>Seating Capacity:</strong> 6-8 Person</li>
</ul>",Kovara,Furniture > Tables > Kitchen & Dining Room Tables,Slab,"PAROTA, Seating Capacity: 6-8 Person, Thickness: 2 Inches, Type: Slab, Width: 30-38 Inches",true,Title,Default Title,,,,,,,,K43982GNC,39802.004719708,shopify,1,deny,manual,1911.00,2730.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_cf4d10ca-c328-4d54-afd2-454784a24123.jpg?v=1764142712,1,"Image of PAROTA - 88x32x2 Inches - K43982GNC - a live edge PAROTA slab, 88 Inches long, 32 Inches wide, and 2 Inches thick.",false,PAROTA - 88x32x2 Inches - K43982GNC,"Authentic live edge slab crafted from PAROTA, measuring approximately 88 Inches long, 32 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",4355,,,,,,,,,,,88 Inches,2 Inches,87.75 lbs,32 Inches,PAROTA,,,,,,lb,,265.20,active
k43301cen,MONKEY POD - 92x38x2 Inches - K43301CEN,"<p>Experience the natural beauty of this authentic Monkey Pod live edge slab. Each piece is one-of-a-kind, showcasing distinct grain patterns and rich colors, making it a perfect centerpiece for your dining room or conference area.</p><ul>
<li>
<strong>Wood Species:</strong> Monkey Pod</li>
<li>
<strong>Dimensions:</strong> Length: 92 Inches, Width: 38 Inches, Thickness: 2 Inches</li>
<li>
<strong>Weight:</strong> 110.25 lbs</li>
<li>
<strong>Seating Capacity:</strong> 6-8 Person</li>
</ul>",Kovara,Furniture > Table Accessories > Table Tops,Slab,"MONKEY POD, Seating Capacity: 6-8 Person, Thickness: 2 Inches, Type: Slab, Width: 30-38 Inches",true,Title,Default Title,,,,,,,,K43301CEN,50008.014481656,shopify,1,deny,manual,2401.00,3430.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0680/9075/7281/files/download_bbc3580b-6a60-4ca9-8ad9-c00cf49447a8.jpg?v=1764142712,1,"Image of MONKEY POD - 92x38x2 Inches - K43301CEN - a live edge MONKEY POD slab, 92 Inches long, 38 Inches wide, and 2 Inches thick.",false,MONKEY POD - 92x38x2 Inches - K43301CEN,"Authentic live edge slab crafted from MONKEY POD, measuring approximately 92 Inches long, 38 Inches wide, and 2 Inches thick. Perfect for a custom table or bench.",6910,,,,,,,,,,,92 Inches,2 Inches,110.25 lbs,38 Inches,MONKEY POD,,,,,,lb,,333.20,active
